Country,Country_Code,Year,Population,Renewable_Source,Terawatt_Hours
Sri Lanka,LKA,1996,18367288,All,3.2519
Sri Lanka,LKA,1997,18470900,Hydro,3.44727
Sri Lanka,LKA,1997,18470900,Solar,0
Sri Lanka,LKA,1997,18470900,Wind,0
Sri Lanka,LKA,1997,18470900,Other,0
Sri Lanka,LKA,1997,18470900,All,3.44727
Sri Lanka,LKA,1998,18564599,Hydro,3.91495
Sri Lanka,LKA,1998,18564599,Solar,0
Sri Lanka,LKA,1998,18564599,Wind,0
Sri Lanka,LKA,1998,18564599,Other,0
Sri Lanka,LKA,1998,18564599,All,3.91495
Sri Lanka,LKA,1999,18663284,Hydro,4.17749360092
Sri Lanka,LKA,1999,18663284,Solar,0
Sri Lanka,LKA,1999,18663284,Wind,0.0035
Sri Lanka,LKA,1999,18663284,Other,0
Sri Lanka,LKA,1999,18663284,All,4.18099360092
Sri Lanka,LKA,2000,18777601,Hydro,3.20420758836
Sri Lanka,LKA,2000,18777601,Solar,4.32e-4
Sri Lanka,LKA,2000,18777601,Wind,0.0034
Sri Lanka,LKA,2000,18777601,Other,0
Sri Lanka,LKA,2000,18777601,All,3.20803958836
Sri Lanka,LKA,2001,18911730,Hydro,3.11784367314
Sri Lanka,LKA,2001,18911730,Solar,9.03096e-4
Sri Lanka,LKA,2001,18911730,Wind,0.0035
Sri Lanka,LKA,2001,18911730,Other,0
Sri Lanka,LKA,2001,18911730,All,3.1222467691399998
Sri Lanka,LKA,2002,19062482,Hydro,2.7004116791
Sri Lanka,LKA,2002,19062482,Solar,0.001501112
Sri Lanka,LKA,2002,19062482,Wind,0.00360574656
Sri Lanka,LKA,2002,19062482,Other,0
Sri Lanka,LKA,2002,19062482,All,2.70551853766
Sri Lanka,LKA,2003,19224037,Hydro,3.3187416791
Sri Lanka,LKA,2003,19224037,Solar,0.002403992
Sri Lanka,LKA,2003,19224037,Wind,0.00340574656
Sri Lanka,LKA,2003,19224037,Other,0
Sri Lanka,LKA,2003,19224037,All,3.32455141766
Sri Lanka,LKA,2004,19387153,Hydro,2.9692226771
Sri Lanka,LKA,2004,19387153,Solar,0.003539072
Sri Lanka,LKA,2004,19387153,Wind,0.00270574656
Sri Lanka,LKA,2004,19387153,Other,1.2e-4
Sri Lanka,LKA,2004,19387153,All,2.9755874956599997
Sri Lanka,LKA,2005,19544988,Hydro,3.45953171538
Sri Lanka,LKA,2005,19544988,Solar,0.004615336
Sri Lanka,LKA,2005,19544988,Wind,0.00240574656
Sri Lanka,LKA,2005,19544988,Other,0.00228
Sri Lanka,LKA,2005,19544988,All,3.4688327979399998
Sri Lanka,LKA,2006,19695972,Hydro,4.6433768815
Sri Lanka,LKA,2006,19695972,Solar,0.00538678
Sri Lanka,LKA,2006,19695972,Wind,0.00230574656
Sri Lanka,LKA,2006,19695972,Other,0.00178
Sri Lanka,LKA,2006,19695972,All,4.65284940806
Sri Lanka,LKA,2007,19842044,Hydro,3.9564732127
Sri Lanka,LKA,2007,19842044,Solar,0.00597646
Sri Lanka,LKA,2007,19842044,Wind,0.00230574656
Sri Lanka,LKA,2007,19842044,Other,0.0011
Sri Lanka,LKA,2007,19842044,All,3.9658554192600004
Sri Lanka,LKA,2008,19983984,Hydro,4.13919291078
Sri Lanka,LKA,2008,19983984,Solar,0.006375132
Sri Lanka,LKA,2008,19983984,Wind,0.00324174656
Sri Lanka,LKA,2008,19983984,Other,0.00572
Sri Lanka,LKA,2008,19983984,All,4.154529789340001
Sri Lanka,LKA,2009,20123508,Hydro,3.89111107146
Sri Lanka,LKA,2009,20123508,Solar,0.006787804
Sri Lanka,LKA,2009,20123508,Wind,0.00350144736
Sri Lanka,LKA,2009,20123508,Other,0.02301
Sri Lanka,LKA,2009,20123508,All,3.92441032282
Sri Lanka,LKA,2010,20261737,Hydro,5.64455925662
Sri Lanka,LKA,2010,20261737,Solar,0.007195476
Sri Lanka,LKA,2010,20261737,Wind,0.05316144736
Sri Lanka,LKA,2010,20261737,Other,0.03251
Sri Lanka,LKA,2010,20261737,All,5.73742617998
Sri Lanka,LKA,2011,20398670,Hydro,4.58389166476
Sri Lanka,LKA,2011,20398670,Solar,0.008714148
Sri Lanka,LKA,2011,20398670,Wind,0.09162044736
Sri Lanka,LKA,2011,20398670,Other,0.031626
Sri Lanka,LKA,2011,20398670,All,4.71585226012
Sri Lanka,LKA,2012,20425000,Hydro,3.30216352196
Sri Lanka,LKA,2012,20425000,Solar,0.01000782
Sri Lanka,LKA,2012,20425000,Wind,0.14680774656
Sri Lanka,LKA,2012,20425000,Other,0.022172999999999998
Sri Lanka,LKA,2012,20425000,All,3.48115208852
Sri Lanka,LKA,2013,20585000,Hydro,6.92924252196
Sri Lanka,LKA,2013,20585000,Solar,0.01438312
Sri Lanka,LKA,2013,20585000,Wind,0.23458174656
Sri Lanka,LKA,2013,20585000,Other,0.026389
Sri Lanka,LKA,2013,20585000,All,7.20459638852
Sri Lanka,LKA,2014,20778000,Hydro,4.56264852196
Sri Lanka,LKA,2014,20778000,Solar,0.02808402
Sri Lanka,LKA,2014,20778000,Wind,0.27245374656
Sri Lanka,LKA,2014,20778000,Other,0.041393
Sri Lanka,LKA,2014,20778000,All,4.90457928852
Sri Lanka,LKA,2015,20970000,Hydro,5.97989
Sri Lanka,LKA,2015,20970000,Solar,0.04872
Sri Lanka,LKA,2015,20970000,Wind,0.34321
Sri Lanka,LKA,2015,20970000,Other,0.05731
Sri Lanka,LKA,2015,20970000,All,6.42913
Sri Lanka,LKA,2016,21203000,Hydro,4.23154
Sri Lanka,LKA,2016,21203000,Solar,0.08297
Sri Lanka,LKA,2016,21203000,Wind,0.34487
Sri Lanka,LKA,2016,21203000,Other,0.07196
Sri Lanka,LKA,2016,21203000,All,4.731339999999999
Sri Lanka,LKA,2017,21444000,Hydro,4.01494932701422
Sri Lanka,LKA,2017,21444000,Solar,0.148725691829501
Sri Lanka,LKA,2017,21444000,Wind,0.370274308170499
Sri Lanka,LKA,2017,21444000,Other,0.0721359195636819
Sri Lanka,LKA,2017,21444000,All,4.606085246577901
Sri Lanka,LKA,2018,21670000,Hydro,6.36937016113744
Sri Lanka,LKA,2018,21670000,Solar,0.205337810632247
Sri Lanka,LKA,2018,21670000,Wind,0.305662189367753
Sri Lanka,LKA,2018,21670000,Other,0.113393639658395
Sri Lanka,LKA,2018,21670000,All,6.993763800795835
Sweden,SWE,1965,7733853,Hydro,46.4523134
Sweden,SWE,1965,7733853,Solar,0
Sweden,SWE,1965,7733853,Wind,0
Sweden,SWE,1965,7733853,Other,0
Sweden,SWE,1965,7733853,All,46.4523134
Sweden,SWE,1966,7807797,Hydro,45.5330782
Sweden,SWE,1966,7807797,Solar,0
Sweden,SWE,1966,7807797,Wind,0
Sweden,SWE,1966,7807797,Other,0
Sweden,SWE,1966,7807797,All,45.5330782
Sweden,SWE,1967,7867931,Hydro,49.3116652
Sweden,SWE,1967,7867931,Solar,0
Sweden,SWE,1967,7867931,Wind,0
Sweden,SWE,1967,7867931,Other,0
Sweden,SWE,1967,7867931,All,49.3116652
Sweden,SWE,1968,7912273,Hydro,48.7857566
Sweden,SWE,1968,7912273,Solar,0
Sweden,SWE,1968,7912273,Wind,0
Sweden,SWE,1968,7912273,Other,0
Sweden,SWE,1968,7912273,All,48.7857566
Sweden,SWE,1969,7968072,Hydro,41.8561374
Sweden,SWE,1969,7968072,Solar,0
Sweden,SWE,1969,7968072,Wind,0
Sweden,SWE,1969,7968072,Other,0
Sweden,SWE,1969,7968072,All,41.8561374
Sweden,SWE,1970,8042801,Hydro,41.54236
Sweden,SWE,1970,8042801,Solar,0
Sweden,SWE,1970,8042801,Wind,0
Sweden,SWE,1970,8042801,Other,0.13
Sweden,SWE,1970,8042801,All,41.672360000000005
Sweden,SWE,1971,8098334,Hydro,52.0340156
Sweden,SWE,1971,8098334,Solar,0
Sweden,SWE,1971,8098334,Wind,0
Sweden,SWE,1971,8098334,Other,0.16
Sweden,SWE,1971,8098334,All,52.19401559999999
Sweden,SWE,1972,8122300,Hydro,53.7752592
Sweden,SWE,1972,8122300,Solar,0
Sweden,SWE,1972,8122300,Wind,0
Sweden,SWE,1972,8122300,Other,0.226
Sweden,SWE,1972,8122300,All,54.0012592
Sweden,SWE,1973,8136312,Hydro,59.904967
Sweden,SWE,1973,8136312,Solar,0
Sweden,SWE,1973,8136312,Wind,0
Sweden,SWE,1973,8136312,Other,0.399
Sweden,SWE,1973,8136312,All,60.303967
Sweden,SWE,1974,8159955,Hydro,57.3019404
Sweden,SWE,1974,8159955,Solar,0
Sweden,SWE,1974,8159955,Wind,0
Sweden,SWE,1974,8159955,Other,0.357
Sweden,SWE,1974,8159955,All,57.6589404
Sweden,SWE,1975,8192437,Hydro,57.6864282
Sweden,SWE,1975,8192437,Solar,0
Sweden,SWE,1975,8192437,Wind,0
Sweden,SWE,1975,8192437,Other,0.31
Sweden,SWE,1975,8192437,All,57.996428200000004
Sweden,SWE,1976,8222286,Hydro,54.8712704
Sweden,SWE,1976,8222286,Solar,0
Sweden,SWE,1976,8222286,Wind,0
Sweden,SWE,1976,8222286,Other,0.354
Sweden,SWE,1976,8222286,All,55.2252704
Sweden,SWE,1977,8251540,Hydro,53.5321922
Sweden,SWE,1977,8251540,Solar,0
Sweden,SWE,1977,8251540,Wind,0
Sweden,SWE,1977,8251540,Other,0.36
Sweden,SWE,1977,8251540,All,53.8921922
Sweden,SWE,1978,8275599,Hydro,57.7792356
Sweden,SWE,1978,8275599,Solar,0
Sweden,SWE,1978,8275599,Wind,0
Sweden,SWE,1978,8275599,Other,0.276
Sweden,SWE,1978,8275599,All,58.0552356
Sweden,SWE,1979,8293678,Hydro,61.230787
Sweden,SWE,1979,8293678,Solar,0
Sweden,SWE,1979,8293678,Wind,0
Sweden,SWE,1979,8293678,Other,0.347
Sweden,SWE,1979,8293678,All,61.577787
Sweden,SWE,1980,8310531,Hydro,59.2553152
Sweden,SWE,1980,8310531,Solar,0
Sweden,SWE,1980,8310531,Wind,0
Sweden,SWE,1980,8310531,Other,0.721
Sweden,SWE,1980,8310531,All,59.976315199999995
Sweden,SWE,1981,8320503,Hydro,60.2187444
Sweden,SWE,1981,8320503,Solar,0
Sweden,SWE,1981,8320503,Wind,0
Sweden,SWE,1981,8320503,Other,0.921
Sweden,SWE,1981,8320503,All,61.1397444
Sweden,SWE,1982,8325263,Hydro,55.6137296
Sweden,SWE,1982,8325263,Solar,0
Sweden,SWE,1982,8325263,Wind,0
Sweden,SWE,1982,8325263,Other,1.002
Sweden,SWE,1982,8325263,All,56.6157296
Sweden,SWE,1983,8329033,Hydro,64.0813
Sweden,SWE,1983,8329033,Solar,0
Sweden,SWE,1983,8329033,Wind,0.003
Sweden,SWE,1983,8329033,Other,1.447
Sweden,SWE,1983,8329033,All,65.5313
Sweden,SWE,1984,8336605,Hydro,68.4874418
Sweden,SWE,1984,8336605,Solar,0
Sweden,SWE,1984,8336605,Wind,0.005
Sweden,SWE,1984,8336605,Other,1.848
Sweden,SWE,1984,8336605,All,70.3404418
Sweden,SWE,1985,8350386,Hydro,70.988
Sweden,SWE,1985,8350386,Solar,0
Sweden,SWE,1985,8350386,Wind,0.006
Sweden,SWE,1985,8350386,Other,1.802
Sweden,SWE,1985,8350386,All,72.796
Sweden,SWE,1986,8369829,Hydro,60.933
Sweden,SWE,1986,8369829,Solar,0
Sweden,SWE,1986,8369829,Wind,0.006
Sweden,SWE,1986,8369829,Other,1.98
Sweden,SWE,1986,8369829,All,62.919
Sweden,SWE,1987,8397804,Hydro,71.854
Sweden,SWE,1987,8397804,Solar,0
Sweden,SWE,1987,8397804,Wind,0.006
Sweden,SWE,1987,8397804,Other,1.959
Sweden,SWE,1987,8397804,All,73.819
Sweden,SWE,1988,8436489,Hydro,69.883
Sweden,SWE,1988,8436489,Solar,0
Sweden,SWE,1988,8436489,Wind,0.005
Sweden,SWE,1988,8436489,Other,2.041
Sweden,SWE,1988,8436489,All,71.929
Sweden,SWE,1989,8492964,Hydro,71.75
Sweden,SWE,1989,8492964,Solar,0
Sweden,SWE,1989,8492964,Wind,0.005
Sweden,SWE,1989,8492964,Other,2.189
Sweden,SWE,1989,8492964,All,73.944
Sweden,SWE,1990,8558835,Hydro,72.509
Sweden,SWE,1990,8558835,Solar,0
Sweden,SWE,1990,8558835,Wind,0.006
Sweden,SWE,1990,8558835,Other,1.943
Sweden,SWE,1990,8558835,All,74.458
Sweden,SWE,1991,8617375,Hydro,63.249
Sweden,SWE,1991,8617375,Solar,0
Sweden,SWE,1991,8617375,Wind,0.013
Sweden,SWE,1991,8617375,Other,1.86
Sweden,SWE,1991,8617375,All,65.122
Sweden,SWE,1992,8668067,Hydro,74.364
Sweden,SWE,1992,8668067,Solar,0
Sweden,SWE,1992,8668067,Wind,0.031
Sweden,SWE,1992,8668067,Other,2.01
Sweden,SWE,1992,8668067,All,76.405
Sweden,SWE,1993,8718561,Hydro,74.647
Sweden,SWE,1993,8718561,Solar,0.001
Sweden,SWE,1993,8718561,Wind,0.052
Sweden,SWE,1993,8718561,Other,2.171
Sweden,SWE,1993,8718561,All,76.87100000000001
Sweden,SWE,1994,8780745,Hydro,59.097
Sweden,SWE,1994,8780745,Solar,0.001
Sweden,SWE,1994,8780745,Wind,0.075
Sweden,SWE,1994,8780745,Other,2.229
Sweden,SWE,1994,8780745,All,61.402
Sweden,SWE,1995,8826939,Hydro,68.096
Sweden,SWE,1995,8826939,Solar,0.001
Sweden,SWE,1995,8826939,Wind,0.105
Sweden,SWE,1995,8826939,Other,2.354
Sweden,SWE,1995,8826939,All,70.556
Sweden,SWE,1996,8840998,Hydro,51.74
Sweden,SWE,1996,8840998,Solar,0.001
Sweden,SWE,1996,8840998,Wind,0.144
Sweden,SWE,1996,8840998,Other,2.118
Sweden,SWE,1996,8840998,All,54.003
Sweden,SWE,1997,8846062,Hydro,69.056
Sweden,SWE,1997,8846062,Solar,0.001
Sweden,SWE,1997,8846062,Wind,0.203
Sweden,SWE,1997,8846062,Other,2.773
Sweden,SWE,1997,8846062,All,72.033
Sweden,SWE,1998,8850974,Hydro,74.743
Sweden,SWE,1998,8850974,Solar,0.001
Sweden,SWE,1998,8850974,Wind,0.308
Sweden,SWE,1998,8850974,Other,2.78
Sweden,SWE,1998,8850974,All,77.832
Sweden,SWE,1999,8857874,Hydro,71.691
Sweden,SWE,1999,8857874,Solar,0.001
Sweden,SWE,1999,8857874,Wind,0.358
Sweden,SWE,1999,8857874,Other,2.697
Sweden,SWE,1999,8857874,All,74.747
Sweden,SWE,2000,8872109,Hydro,78.584
Sweden,SWE,2000,8872109,Solar,0.001
Sweden,SWE,2000,8872109,Wind,0.457
Sweden,SWE,2000,8872109,Other,4.098
Sweden,SWE,2000,8872109,All,83.14
Sweden,SWE,2001,8895960,Hydro,79.061
Sweden,SWE,2001,8895960,Solar,0.002
Sweden,SWE,2001,8895960,Wind,0.482
Sweden,SWE,2001,8895960,Other,3.777
Sweden,SWE,2001,8895960,All,83.322
Sweden,SWE,2002,8924958,Hydro,66.358
Sweden,SWE,2002,8924958,Solar,0.002
Sweden,SWE,2002,8924958,Wind,0.608
Sweden,SWE,2002,8924958,Other,4.175
Sweden,SWE,2002,8924958,All,71.143
Sweden,SWE,2003,8958229,Hydro,53.54
Sweden,SWE,2003,8958229,Solar,0.002
Sweden,SWE,2003,8958229,Wind,0.679
Sweden,SWE,2003,8958229,Other,4.51
Sweden,SWE,2003,8958229,All,58.731
Sweden,SWE,2004,8993531,Hydro,60.588
Sweden,SWE,2004,8993531,Solar,0.002
Sweden,SWE,2004,8993531,Wind,0.85
Sweden,SWE,2004,8993531,Other,7.201
Sweden,SWE,2004,8993531,All,68.641
Sweden,SWE,2005,9029572,Hydro,72.692
Sweden,SWE,2005,9029572,Solar,0.002
Sweden,SWE,2005,9029572,Wind,0.949
Sweden,SWE,2005,9029572,Other,7.491
Sweden,SWE,2005,9029572,All,81.13399999999999
Sweden,SWE,2006,9080505,Hydro,61.638
Sweden,SWE,2006,9080505,Solar,0.002
Sweden,SWE,2006,9080505,Wind,0.987
Sweden,SWE,2006,9080505,Other,8.359
Sweden,SWE,2006,9080505,All,70.986
Sweden,SWE,2007,9148092,Hydro,66.163
Sweden,SWE,2007,9148092,Solar,0.003
Sweden,SWE,2007,9148092,Wind,1.43
Sweden,SWE,2007,9148092,Other,9.836
Sweden,SWE,2007,9148092,All,77.432
Sweden,SWE,2008,9219637,Hydro,68.997
Sweden,SWE,2008,9219637,Solar,0.004
Sweden,SWE,2008,9219637,Wind,1.996
Sweden,SWE,2008,9219637,Other,10.337
Sweden,SWE,2008,9219637,All,81.334
Sweden,SWE,2009,9298515,Hydro,65.414
Sweden,SWE,2009,9298515,Solar,0.007
Sweden,SWE,2009,9298515,Wind,2.485
Sweden,SWE,2009,9298515,Other,11.46
Sweden,SWE,2009,9298515,All,79.366
Sweden,SWE,2010,9378126,Hydro,66.398
Sweden,SWE,2010,9378126,Solar,0.009
Sweden,SWE,2010,9378126,Wind,3.502
Sweden,SWE,2010,9378126,Other,12.192
Sweden,SWE,2010,9378126,All,82.101
Sweden,SWE,2011,9449213,Hydro,67.064
Sweden,SWE,2011,9449213,Solar,0.013
Sweden,SWE,2011,9449213,Wind,6.078
Sweden,SWE,2011,9449213,Other,11.536
Sweden,SWE,2011,9449213,All,84.69099999999999
Sweden,SWE,2012,9519374,Hydro,78.939
Sweden,SWE,2012,9519374,Solar,0.019
Sweden,SWE,2012,9519374,Wind,7.165
Sweden,SWE,2012,9519374,Other,12.194
Sweden,SWE,2012,9519374,All,98.317
Sweden,SWE,2013,9600379,Hydro,61.361
Sweden,SWE,2013,9600379,Solar,0.035
Sweden,SWE,2013,9600379,Wind,9.842
Sweden,SWE,2013,9600379,Other,11.45
Sweden,SWE,2013,9600379,All,82.688
Sweden,SWE,2014,9696110,Hydro,63.763
Sweden,SWE,2014,9696110,Solar,0.047
Sweden,SWE,2014,9696110,Wind,11.234
Sweden,SWE,2014,9696110,Other,10.696
Sweden,SWE,2014,9696110,All,85.74
Sweden,SWE,2015,9799186,Hydro,75.312
Sweden,SWE,2015,9799186,Solar,0.097
Sweden,SWE,2015,9799186,Wind,16.268
Sweden,SWE,2015,9799186,Other,10.765
Sweden,SWE,2015,9799186,All,102.442
Sweden,SWE,2016,9923085,Hydro,62.018
Sweden,SWE,2016,9923085,Solar,0.143
Sweden,SWE,2016,9923085,Wind,15.479
Sweden,SWE,2016,9923085,Other,11.488078
Sweden,SWE,2016,9923085,All,89.128078
Sweden,SWE,2017,10057698,Hydro,64.964
Sweden,SWE,2017,10057698,Solar,0.23
Sweden,SWE,2017,10057698,Wind,17.609
Sweden,SWE,2017,10057698,Other,12.076
Sweden,SWE,2017,10057698,All,94.879
Sweden,SWE,2018,10175214,Hydro,61.9168756607964
Sweden,SWE,2018,10175214,Solar,0.373100151049253
Sweden,SWE,2018,10175214,Wind,16.8133914434226
Sweden,SWE,2018,10175214,Other,11.8587136630312
Sweden,SWE,2018,10175214,All,90.96208091829945
Switzerland,CHE,1965,5856472,Hydro,24.097282
Switzerland,CHE,1965,5856472,Solar,0
Switzerland,CHE,1965,5856472,Wind,0
Switzerland,CHE,1965,5856472,Other,0
Switzerland,CHE,1965,5856472,All,24.097282
Switzerland,CHE,1966,5918002,Hydro,27.518608
Switzerland,CHE,1966,5918002,Solar,0
Switzerland,CHE,1966,5918002,Wind,0
Switzerland,CHE,1966,5918002,Other,0
Switzerland,CHE,1966,5918002,All,27.518608
Switzerland,CHE,1967,5991785,Hydro,29.8502124
Switzerland,CHE,1967,5991785,Solar,0
Switzerland,CHE,1967,5991785,Wind,0
Switzerland,CHE,1967,5991785,Other,0
Switzerland,CHE,1967,5991785,All,29.8502124
Switzerland,CHE,1968,6067714,Hydro,29.515338
Switzerland,CHE,1968,6067714,Solar,0
Switzerland,CHE,1968,6067714,Wind,0
Switzerland,CHE,1968,6067714,Other,0
Switzerland,CHE,1968,6067714,All,29.515338
Switzerland,CHE,1969,6136387,Hydro,28.245131399999998
Switzerland,CHE,1969,6136387,Solar,0
Switzerland,CHE,1969,6136387,Wind,0
Switzerland,CHE,1969,6136387,Other,0
Switzerland,CHE,1969,6136387,All,28.245131399999998
Switzerland,CHE,1970,6180877,Hydro,29.1726276
Switzerland,CHE,1970,6180877,Solar,0
Switzerland,CHE,1970,6180877,Wind,0
Switzerland,CHE,1970,6180877,Other,0
Switzerland,CHE,1970,6180877,All,29.1726276
Switzerland,CHE,1971,6213399,Hydro,29.043726
Switzerland,CHE,1971,6213399,Solar,0
Switzerland,CHE,1971,6213399,Wind,0
Switzerland,CHE,1971,6213399,Other,0
Switzerland,CHE,1971,6213399,All,29.043726
Switzerland,CHE,1972,6260956,Hydro,24.2340336
Switzerland,CHE,1972,6260956,Solar,0
Switzerland,CHE,1972,6260956,Wind,0
Switzerland,CHE,1972,6260956,Other,0
Switzerland,CHE,1972,6260956,All,24.2340336
Switzerland,CHE,1973,6307347,Hydro,26.5866066
Switzerland,CHE,1973,6307347,Solar,0
Switzerland,CHE,1973,6307347,Wind,0
Switzerland,CHE,1973,6307347,Other,0
Switzerland,CHE,1973,6307347,All,26.5866066
Switzerland,CHE,1974,6341405,Hydro,27.8503924
Switzerland,CHE,1974,6341405,Solar,0
Switzerland,CHE,1974,6341405,Wind,0
Switzerland,CHE,1974,6341405,Other,0
Switzerland,CHE,1974,6341405,All,27.8503924
Switzerland,CHE,1975,6338632,Hydro,32.2357896
Switzerland,CHE,1975,6338632,Solar,0
Switzerland,CHE,1975,6338632,Wind,0
Switzerland,CHE,1975,6338632,Other,0
Switzerland,CHE,1975,6338632,All,32.2357896
Switzerland,CHE,1976,6302504,Hydro,25.8494028
Switzerland,CHE,1976,6302504,Solar,0
Switzerland,CHE,1976,6302504,Wind,0
Switzerland,CHE,1976,6302504,Other,0
Switzerland,CHE,1976,6302504,All,25.8494028
Switzerland,CHE,1977,6281174,Hydro,34.8898818
Switzerland,CHE,1977,6281174,Solar,0
Switzerland,CHE,1977,6281174,Wind,0
Switzerland,CHE,1977,6281174,Other,0
Switzerland,CHE,1977,6281174,All,34.8898818
Switzerland,CHE,1978,6281738,Hydro,31.5605258
Switzerland,CHE,1978,6281738,Solar,0
Switzerland,CHE,1978,6281738,Wind,0
Switzerland,CHE,1978,6281738,Other,0.098
Switzerland,CHE,1978,6281738,All,31.6585258
Switzerland,CHE,1979,6294365,Hydro,29.6843792
Switzerland,CHE,1979,6294365,Solar,0
Switzerland,CHE,1979,6294365,Wind,0
Switzerland,CHE,1979,6294365,Other,0.287
Switzerland,CHE,1979,6294365,All,29.971379199999998
Switzerland,CHE,1980,6319408,Hydro,33.4479334
Switzerland,CHE,1980,6319408,Solar,0
Switzerland,CHE,1980,6319408,Wind,0
Switzerland,CHE,1980,6319408,Other,0.173
Switzerland,CHE,1980,6319408,All,33.6209334
Switzerland,CHE,1981,6354074,Hydro,35.1250786
Switzerland,CHE,1981,6354074,Solar,0
Switzerland,CHE,1981,6354074,Wind,0
Switzerland,CHE,1981,6354074,Other,0.436
Switzerland,CHE,1981,6354074,All,35.5610786
Switzerland,CHE,1982,6391309,Hydro,35.9714108
Switzerland,CHE,1982,6391309,Solar,0
Switzerland,CHE,1982,6391309,Wind,0
Switzerland,CHE,1982,6391309,Other,0.39
Switzerland,CHE,1982,6391309,All,36.3614108
Switzerland,CHE,1983,6418773,Hydro,35.0628518
Switzerland,CHE,1983,6418773,Solar,0
Switzerland,CHE,1983,6418773,Wind,0
Switzerland,CHE,1983,6418773,Other,0.396
Switzerland,CHE,1983,6418773,All,35.4588518
Switzerland,CHE,1984,6441865,Hydro,29.8938642
Switzerland,CHE,1984,6441865,Solar,0
Switzerland,CHE,1984,6441865,Wind,0
Switzerland,CHE,1984,6441865,Other,0.369
Switzerland,CHE,1984,6441865,All,30.2628642
Switzerland,CHE,1985,6470365,Hydro,32.0520707070703
Switzerland,CHE,1985,6470365,Solar,0
Switzerland,CHE,1985,6470365,Wind,0
Switzerland,CHE,1985,6470365,Other,0.365
Switzerland,CHE,1985,6470365,All,32.4170707070703
Switzerland,CHE,1986,6504124,Hydro,32.9052828282824
Switzerland,CHE,1986,6504124,Solar,0
Switzerland,CHE,1986,6504124,Wind,0
Switzerland,CHE,1986,6504124,Other,0.458
Switzerland,CHE,1986,6504124,All,33.3632828282824
Switzerland,CHE,1987,6545106,Hydro,34.6746969696965
Switzerland,CHE,1987,6545106,Solar,0
Switzerland,CHE,1987,6545106,Wind,0
Switzerland,CHE,1987,6545106,Other,0.511
Switzerland,CHE,1987,6545106,All,35.1856969696965
Switzerland,CHE,1988,6593386,Hydro,35.7950707070703
Switzerland,CHE,1988,6593386,Solar,0
Switzerland,CHE,1988,6593386,Wind,0
Switzerland,CHE,1988,6593386,Other,0.513
Switzerland,CHE,1988,6593386,All,36.3080707070703
Switzerland,CHE,1989,6646912,Hydro,29.7749292929289
Switzerland,CHE,1989,6646912,Solar,0
Switzerland,CHE,1989,6646912,Wind,0
Switzerland,CHE,1989,6646912,Other,0.529
Switzerland,CHE,1989,6646912,All,30.3039292929289
Switzerland,CHE,1990,6715519,Hydro,29.7978484848481
Switzerland,CHE,1990,6715519,Solar,0.001
Switzerland,CHE,1990,6715519,Wind,0
Switzerland,CHE,1990,6715519,Other,0.438
Switzerland,CHE,1990,6715519,All,30.2368484848481
Switzerland,CHE,1991,6799978,Hydro,32.0801616161612
Switzerland,CHE,1991,6799978,Solar,0.002
Switzerland,CHE,1991,6799978,Wind,0
Switzerland,CHE,1991,6799978,Other,0.436
Switzerland,CHE,1991,6799978,All,32.5181616161612
Switzerland,CHE,1992,6875364,Hydro,32.7036565656562
Switzerland,CHE,1992,6875364,Solar,0.003
Switzerland,CHE,1992,6875364,Wind,0
Switzerland,CHE,1992,6875364,Other,0.485
Switzerland,CHE,1992,6875364,All,33.1916565656562
Switzerland,CHE,1993,6938265,Hydro,35.7811919191915
Switzerland,CHE,1993,6938265,Solar,0.004
Switzerland,CHE,1993,6938265,Wind,0
Switzerland,CHE,1993,6938265,Other,0.491
Switzerland,CHE,1993,6938265,All,36.2761919191915
Switzerland,CHE,1994,6993795,Hydro,39.0725555555551
Switzerland,CHE,1994,6993795,Solar,0.005
Switzerland,CHE,1994,6993795,Wind,0
Switzerland,CHE,1994,6993795,Other,0.55
Switzerland,CHE,1994,6993795,All,39.6275555555551
Switzerland,CHE,1995,7040687,Hydro,35.1715656565652
Switzerland,CHE,1995,7040687,Solar,0.006
Switzerland,CHE,1995,7040687,Wind,0
Switzerland,CHE,1995,7040687,Other,0.574
Switzerland,CHE,1995,7040687,All,35.7515656565652
Switzerland,CHE,1996,7071850,Hydro,28.7479797979795
Switzerland,CHE,1996,7071850,Solar,0.007
Switzerland,CHE,1996,7071850,Wind,0.001
Switzerland,CHE,1996,7071850,Other,0.614
Switzerland,CHE,1996,7071850,All,29.3699797979795
Switzerland,CHE,1997,7088906,Hydro,34.0464545454541
Switzerland,CHE,1997,7088906,Solar,0.007
Switzerland,CHE,1997,7088906,Wind,0.002
Switzerland,CHE,1997,7088906,Other,0.658
Switzerland,CHE,1997,7088906,All,34.7134545454541
Switzerland,CHE,1998,7110001,Hydro,33.4754141414137
Switzerland,CHE,1998,7110001,Solar,0.008
Switzerland,CHE,1998,7110001,Wind,0.003
Switzerland,CHE,1998,7110001,Other,0.689
Switzerland,CHE,1998,7110001,All,34.175414141413704
Switzerland,CHE,1999,7143991,Hydro,40.0082626262622
Switzerland,CHE,1999,7143991,Solar,0.01
Switzerland,CHE,1999,7143991,Wind,0.003
Switzerland,CHE,1999,7143991,Other,0.749
Switzerland,CHE,1999,7143991,All,40.7702626262622
Switzerland,CHE,2000,7184250,Hydro,36.8373333333329
