Country,Country_Code,Year,Hydro_TW,Solar_TW,Wind_TW,Other_TW,Total_TW,Population
Lithuania,LTU,1994,0.452,0,0,0,0.452,3657144
Lithuania,LTU,1995,0.373,0,0,0,0.373,3629102
Lithuania,LTU,1996,0.326,0,0,0,0.326,3601613
Lithuania,LTU,1997,0.295,0,0,0,0.295,3575137
Lithuania,LTU,1998,0.417,0,0,0,0.417,3549331
Lithuania,LTU,1999,0.414,0,0,0,0.414,3524238
Lithuania,LTU,2000,0.3393,0,0,0,0.3393,3499536
Lithuania,LTU,2001,0.3255,0,0,0.002,0.3275,3470818
Lithuania,LTU,2002,0.3532,0,0,0.004,0.3572,3443067
Lithuania,LTU,2003,0.3251,0,0,0.007,0.3321,3415213
Lithuania,LTU,2004,0.4205,0,0.0012,0.006,0.42769999999999997,3377075
Lithuania,LTU,2005,0.4507,0,0.0018,0.007,0.45949999999999996,3322528
Lithuania,LTU,2006,0.3971,0,0.0137,0.025,0.4358,3269909
Lithuania,LTU,2007,0.4206,0,0.1061,0.054,0.5807,3231294
Lithuania,LTU,2008,0.4019,0,0.1311,0.069,0.602,3198231
Lithuania,LTU,2009,0.4243,0,0.1577,0.102,0.684,3162916
Lithuania,LTU,2010,0.54,0,0.224,0.147,0.911,3097282
Lithuania,LTU,2011,0.4799,1e-4,0.475,0.157,1.1119999999999999,3028115
Lithuania,LTU,2012,0.4223,0.0023,0.5401,0.218,1.1827,2987773
Lithuania,LTU,2013,0.5212,0.0448,0.6027,0.357,1.5257,2957689
Lithuania,LTU,2014,0.3982,0.073,0.6391,0.3998,1.5101,2932367
Lithuania,LTU,2015,0.3496,0.0733,0.8103,0.4465,1.6797,2904910
Lithuania,LTU,2016,0.4539,0.0665,1.1359,0.4323,2.0886,2868231
Lithuania,LTU,2017,0.6024,0.0665,1.3638,0.5036,2.5362999999999998,2828403
Lithuania,LTU,2018,0.45,0.08,1.145,0.47,2.145,2801543
Luxembourg,LUX,1965,0.086412,0,0,0,0.086412,331500
Luxembourg,LUX,1966,0.077759,0,0,0,0.077759,333895
Luxembourg,LUX,1967,0.087757,0,0,0,0.087757,334995
Luxembourg,LUX,1968,0.0896319999999999,0,0,0,0.0896319999999999,335850
Luxembourg,LUX,1969,0.077997,0,0,0,0.077997,337500
Luxembourg,LUX,1970,0.086214,0,0,0,0.086214,339171
Luxembourg,LUX,1971,0.0487299999999999,0,0,0,0.0487299999999999,342421
Luxembourg,LUX,1972,0.057462,0,0,0,0.057462,346600
Luxembourg,LUX,1973,0.0507329999999999,0,0,0,0.0507329999999999,350450
Luxembourg,LUX,1974,0.074939,0,0,0,0.074939,355050
Luxembourg,LUX,1975,0.064745,0,0,0,0.064745,358950
Luxembourg,LUX,1976,0.040794,0,0,0,0.040794,360731
Luxembourg,LUX,1977,0.078625,0,0,0.013,0.091625,361358
Luxembourg,LUX,1978,0.074805,0,0,0.015,0.089805,362007
Luxembourg,LUX,1979,0.081656,0,0,0.016,0.097656,362856
Luxembourg,LUX,1980,0.086242,0,0,0.015,0.101242,364150
Luxembourg,LUX,1981,0.092202,0,0,0.018,0.11020200000000001,365225
Luxembourg,LUX,1982,0.08187,0,0,0.018,0.09987,365525
Luxembourg,LUX,1983,0.080733,0,0,0.017,0.097733,365622
Luxembourg,LUX,1984,0.0859079999999999,0,0,0.019,0.1049079999999999,365998
Luxembourg,LUX,1985,0.069611,0,0,0.018,0.08761100000000001,366706
Luxembourg,LUX,1986,0.086091,0,0,0.017,0.103091,368355
Luxembourg,LUX,1987,0.100081,0,0,0.022,0.122081,370750
Luxembourg,LUX,1988,0.09197,0,0,0.023,0.11496999999999999,373450
Luxembourg,LUX,1989,0.070064,0,0,0.019,0.089064,377100
Luxembourg,LUX,1990,0.07,0,0,0.012505,0.08250500000000001,381850
Luxembourg,LUX,1991,0.0840000000000001,0,0,0.013976,0.0979760000000001,387000
Luxembourg,LUX,1992,0.07,0,0,0.01177,0.08177000000000001,392175
Luxembourg,LUX,1993,0.067,0,0,0.014712,0.081712,397475
Luxembourg,LUX,1994,0.0860000000000001,0,0,0.01508,0.1010800000000001,402925
Luxembourg,LUX,1995,0.088,0,0,0.019493,0.10749299999999999,408625
Luxembourg,LUX,1996,0.0600000000000001,0,0,0.015448,0.0754480000000001,414225
Luxembourg,LUX,1997,0.0830000000000001,0,0.003,0.016919,0.10291900000000011,419450
Luxembourg,LUX,1998,0.115,0,0.011,0.017068,0.143068,424700
Luxembourg,LUX,1999,0.085,0,0.018,0.01885,0.12185,430475
Luxembourg,LUX,2000,0.123504,4e-5,0.024743,0.022352,0.170639,436300
Luxembourg,LUX,2001,0.118032,4.6e-5,0.02374,0.025873,0.167691,441525
Luxembourg,LUX,2002,0.099731,5.9e-5,0.024479,0.027015,0.151284,446175
Luxembourg,LUX,2003,0.0794199999999999,0.001399,0.026168,0.034151,0.1411379999999999,451630
Luxembourg,LUX,2004,0.104058,0.009199,0.039399000000000003,0.042575,0.19523100000000002,458095
Luxembourg,LUX,2005,0.0929389999999999,0.017698,0.052251,0.046163,0.2090509999999999,465158
Luxembourg,LUX,2006,0.111312,0.021114,0.057986,0.055216,0.245628,472637
Luxembourg,LUX,2007,0.116702,0.020901,0.064286,0.062667,0.264556,479993
Luxembourg,LUX,2008,0.132114,0.020031,0.060589,0.069648,0.282382,488650
Luxembourg,LUX,2009,0.105839,0.020316,0.063472,0.078185,0.267812,497783
Luxembourg,LUX,2010,0.107661,0.021148,0.055083,0.08414,0.268032,506953
Luxembourg,LUX,2011,0.0629999999999999,0.025744,0.06405,0.092979,0.2457729999999999,518347
Luxembourg,LUX,2012,0.0983020000000001,0.038277,0.077466,0.094011,0.3080560000000001,530946
Luxembourg,LUX,2013,0.119195,0.073738,0.083027,0.094211,0.37017100000000003,543360
Luxembourg,LUX,2014,0.107788,0.094741,0.079876,0.115225,0.39763,556319
Luxembourg,LUX,2015,0.0992530000000003,0.103721,0.101848,0.125964,0.4307860000000003,569604
Luxembourg,LUX,2016,0.115411,0.100288,0.101486,0.140018,0.457203,582014
Luxembourg,LUX,2017,0.0856490000000003,0.108463,0.234823,0.17138,0.6003150000000003,596336
Luxembourg,LUX,2018,0.0945574149167872,0.117480936911998,0.307147387296462,0.226101963557248,0.7452877026824952,607950
Malaysia,MYS,1965,0.596619,0,0,0,0.596619,9526558
Malaysia,MYS,1966,0.707104,0,0,0,0.707104,9790084
Malaysia,MYS,1967,0.7380398,0,0,0,0.7380398,10046325
Malaysia,MYS,1968,0.817589,0,0,0,0.817589,10297983
Malaysia,MYS,1969,1.0297202,0,0,0,1.0297202,10549399
Malaysia,MYS,1970,1.303723,0,0,0,1.303723,10804131
Malaysia,MYS,1971,1.3125618,0,0,0,1.3125618,11062433
Malaysia,MYS,1972,1.2418514,0,0,0,1.2418514,11324277
Malaysia,MYS,1973,1.3081424,0,0,0,1.3081424,11592638
Malaysia,MYS,1974,1.2948842,0,0,0,1.2948842,11871104
Malaysia,MYS,1975,1.2948842,0,0,0,1.2948842,12162187
Malaysia,MYS,1976,1.1843992,0,0,0,1.1843992,12468689
Malaysia,MYS,1977,0.9899456,0,0,0,0.9899456,12790312
Malaysia,MYS,1978,1.0650754,0,0,0,1.0650754,13122839
Malaysia,MYS,1979,1.303723,0,0,0,1.303723,13460031
Malaysia,MYS,1980,1.6616944,0,0,0,1.6616944,13798085
Malaysia,MYS,1981,1.8384704,0,0,0,1.8384704,14134058
Malaysia,MYS,1982,1.76776,0,0,0,1.76776,14471211
Malaysia,MYS,1983,2.0594404,0,0,0,2.0594404,14819424
Malaysia,MYS,1984,4.0702674,0,0,0,4.0702674,15192298
Malaysia,MYS,1985,3.733,0,0,0,3.733,15598927
Malaysia,MYS,1986,4.082,0,0,0,4.082,16043731
Malaysia,MYS,1987,4.919,0,0,0,4.919,16522000
Malaysia,MYS,1988,5.675,0,0,0,5.675,17022465
Malaysia,MYS,1989,5.245,0,0,0,5.245,17528961
Malaysia,MYS,1990,3.989,0,0,0,3.989,18029824
Malaysia,MYS,1991,4.408,0,0,0,4.408,18519937
Malaysia,MYS,1992,4.286,0,0,0,4.286,19002656
Malaysia,MYS,1993,4.853,0,0,0,4.853,19484898
Malaysia,MYS,1994,6.483,0,0,0,6.483,19977500
Malaysia,MYS,1995,6.184,0,0,0,6.184,20487607
Malaysia,MYS,1996,5.184,0,0,0,5.184,21017613
Malaysia,MYS,1997,4.134,0,0,0,4.134,21562793
Malaysia,MYS,1998,4.457,0,0,0,4.457,22114654
Malaysia,MYS,1999,7.552,0,0,0,7.552,22661298
Malaysia,MYS,2000,6.994,0,0,0,6.994,23194257
Malaysia,MYS,2001,6.066,0,0,0,6.066,23709119
Malaysia,MYS,2002,5.415,0,0,0,5.415,24208391
Malaysia,MYS,2003,5.09,0,0,0,5.09,24698819
Malaysia,MYS,2004,5.573,0,0,0,5.573,25190652
Malaysia,MYS,2005,6.007,0,0,0,6.007,25690611
Malaysia,MYS,2006,6.323,0,0,0,6.323,26201961
Malaysia,MYS,2007,5.957,1.010101010101e-5,0,0,5.957010101010101,26720370
Malaysia,MYS,2008,7.807,1.010101010101e-5,0,0,7.807010101010102,27236006
Malaysia,MYS,2009,6.888,1.010101010101e-5,0,1.5442105263158,8.4322206273259,27735040
Malaysia,MYS,2010,6.354,1.010101010101e-5,0,1.35157894736843,7.705589048378531,28208035
Malaysia,MYS,2011,8.012,1.010101010101e-5,0,1.5375349,9.5495450010101,28650955
Malaysia,MYS,2012,9.18153,0.047,0,1.5016624,10.7301924,29068159
Malaysia,MYS,2013,11.6912,0.141,0,1.10359,12.93579,29468872
Malaysia,MYS,2014,13.44688,0.227,0,0.9178,14.59168,29866559
Malaysia,MYS,2015,15.45892,0.273,0,0.8797,16.611620000000002,30270962
Malaysia,MYS,2016,20.28374,0.31,0,0.9169,21.510640000000002,30684804
Malaysia,MYS,2017,23.0920521552063,0.362933221950637,0,0.957116043132524,24.41210142028946,31105028
Malaysia,MYS,2018,24.176496715499,0.45969293325724,0,1.00433987801986,25.6405295267761,31528585
Mexico,MEX,1965,8.860897,0,0,0,8.860897,44123853
Mexico,MEX,1966,10.16462,0,0,0,10.16462,45519737
Mexico,MEX,1967,11.070597,0,0,0,11.070597,46956208
Mexico,MEX,1968,12.6439034,0,0,0,12.6439034,48431972
Mexico,MEX,1969,13.5498804,0,0,0,13.5498804,49945279
Mexico,MEX,1970,15.003863,0,0,0,15.003863,51493565
Mexico,MEX,1971,14.4558574,0,0,0,14.4558574,53076373
Mexico,MEX,1972,15.4192866,0,0,0,15.4192866,54689943
Mexico,MEX,1973,16.2722308,0,0,0.161,16.4332308,56324303
Mexico,MEX,1974,16.7804618,0,0,0.463,17.243461800000002,57966804
Mexico,MEX,1975,15.1762196,0,0,0.518,15.6942196,59607953
Mexico,MEX,1976,17.2489182,0,0,0.579,17.8279182,61242190
Mexico,MEX,1977,19.202293,0,0,0.592,19.794293,62869903
Mexico,MEX,1978,16.2103592,0,0,0.598,16.808359199999998,64494869
Mexico,MEX,1979,18.0134744,0,0,1.019,19.032474399999998,66123897
Mexico,MEX,1980,16.9218826,0,0,0.915,17.8368826,67761372
Mexico,MEX,1981,24.6204774,0,0,0.964,25.584477399999997,69407624
Mexico,MEX,1982,22.9013308,0,0,1.296,24.1973308,71058654
Mexico,MEX,1983,20.749083,0,0,1.353,22.102083,72709299
Mexico,MEX,1984,23.6084348,0,0,1.424,25.0324348,74352631
Mexico,MEX,1985,28.4272916666659,0,0,1.641,30.0682916666659,75983485
Mexico,MEX,1986,21.2974999999994,0,0,3.394,24.6914999999994,77599098
Mexico,MEX,1987,19.2851944444439,0,0,4.418,23.7031944444439,79200081
Mexico,MEX,1988,21.8361111111105,0,0,4.633,26.4691111111105,80788721
Mexico,MEX,1989,25.3541944444437,0,0,4.675,30.0291944444437,82368931
Mexico,MEX,1990,24.4809444444438,0.001,0.001,5.12400000000003,29.60694444444383,83943132
Mexico,MEX,1991,22.6252638888883,0.002,0.001,5.83251247537758,28.46077636426588,85512623
Mexico,MEX,1992,26.8136944444437,0.003,0.001,6.36552298095868,33.18321742540238,87075138
Mexico,MEX,1993,26.6549305555548,0.004,0.001,6.49976066973084,33.15969122528564,88625440
Mexico,MEX,1994,20.2713194444439,0.005,0.005,6.21852540000696,26.49984484445086,90156400
Mexico,MEX,1995,27.5986666666659,0.005,0.007,6.41444348066494,34.02511014733084,91663285
Mexico,MEX,1996,31.3362777777769,0.006,0.006,6.18455515430076,37.53283293207766,93147044
Mexico,MEX,1997,26.3620972222215,0.006,0.012,5.88324622455683,32.26334344677833,94611002
Mexico,MEX,1998,24.5929444444438,0.007,0.015,6.13858603172415,30.75353047616795,96056321
Mexico,MEX,1999,32.7123199999991,0.007,0.017,6.06000131319764,38.79632131319674,97484832
Mexico,MEX,2000,33.0748799999991,0.007,0.019,6.3586451083388,39.4595251083379,98899845
Mexico,MEX,2001,28.4353299999992,0.008,0.018,6.24749704530532,34.708827045304524,100298153
Mexico,MEX,2002,24.8615899999993,0.008,0.021,6.07106036839987,30.96165036839917,101684758
Mexico,MEX,2003,19.8522049999994,0.008,0.019,6.94971253870191,26.82891753870131,103081020
Mexico,MEX,2004,25.1763936111104,0.009,0.02,7.26183433594682,32.46722794705722,104514932
Mexico,MEX,2005,27.7094455555548,0.009,0.019,8.13751914,35.8749646955548,106005203
Mexico,MEX,2006,30.4464747222214,0.01,0.0449999999999999,7.48738685,37.9888615722214,107560153
Mexico,MEX,2007,27.3396741666659,0.009,0.247999999999999,8.249912841,35.8465870076659,109170502
Mexico,MEX,2008,39.2239091666656,0.019,0.254999999999999,7.896158096,47.3940672626656,110815271
Mexico,MEX,2009,26.7220055555548,0.027,0.596352777777776,7.547069263,34.892427596332574,112463887
Mexico,MEX,2010,37.1579905555545,0.031,1.23911111111111,7.446049653,45.87415131966561,114092963
Mexico,MEX,2011,36.2704191666656,0.041,1.64832138888888,7.366924462,45.326665017554475,115695473
Mexico,MEX,2012,31.9106880555547,0.069,3.68831027777777,6.760935214,42.42893354733247,117274155
Mexico,MEX,2013,28.0213219444437,0.106,4.18454388888888,7.322260778,39.63412661133258,118827161
Mexico,MEX,2014,38.8927688888878,0.221,6.42619666666665,7.136634289,52.67659984455445,120355128
Mexico,MEX,2015,30.8915405555547,0.246,8.7450947222222,7.441052465,47.3236877427769,121858258
Mexico,MEX,2016,30.6973530555547,0.25227611111111,10.3780947222222,7.32844,48.65616388888801,123333376
Mexico,MEX,2017,31.8476558333324,1.18650611111111,10.6197816666666,7.32445023037533,50.97839384148544,124777324
Mexico,MEX,2018,32.3951145857423,2.2428,12.6292068269551,6.48028393180813,53.74740534450553,126190788
Morocco,MAR,1965,1.213,0,0,0,1.213,14230163
Morocco,MAR,1966,1.054,0,0,0,1.054,14595350
Morocco,MAR,1967,0.932,0,0,0,0.932,14954031
Morocco,MAR,1968,1.058,0,0,0,1.058,15307273
Morocco,MAR,1969,1.368,0,0,0,1.368,15656843
Morocco,MAR,1970,1.346,0,0,0,1.346,16004731
Morocco,MAR,1971,1.52,0,0,0,1.52,16350881
Morocco,MAR,1972,1.596,0,0,0,1.596,16696891
Morocco,MAR,1973,1.192,0,0,0,1.192,17048518
Morocco,MAR,1974,1.337,0,0,0,1.337,17413144
Morocco,MAR,1975,1.016,0,0,0,1.016,17796164
Morocco,MAR,1976,0.998,0,0,0,0.998,18198844
Morocco,MAR,1977,1.365,0,0,0,1.365,18620093
Morocco,MAR,1978,1.416,0,0,0,1.416,19059770
Morocco,MAR,1979,1.582,0,0,0,1.582,19516942
Morocco,MAR,1980,1.515,0,0,0,1.515,19990012
Morocco,MAR,1981,1.024,0,0,0,1.024,20479715
Morocco,MAR,1982,0.572,0,0,0,0.572,20984009
Morocco,MAR,1983,0.481,0,0,0,0.481,21495086
Morocco,MAR,1984,0.366,0,0,0,0.366,22002643
Morocco,MAR,1985,0.486,0,0,0,0.486,22499110
Morocco,MAR,1986,0.643,0,0,0,0.643,22980335
Morocco,MAR,1987,0.825,0,0,0,0.825,23447252
Morocco,MAR,1988,0.936,0,0,0,0.936,23903592
Morocco,MAR,1989,1.157,0,0,0,1.157,24355619
Morocco,MAR,1990,1.22,0,0,0,1.22,24807462
Morocco,MAR,1991,1.226,0,0,0,1.226,25260404
Morocco,MAR,1992,0.964,0,0,0,0.964,25711406
Morocco,MAR,1993,0.443,0,0,0,0.443,26155203
Morocco,MAR,1994,0.84,0,0,0,0.84,26584478
Morocco,MAR,1995,0.611,0,0,0,0.611,26994250
Morocco,MAR,1996,1.957,0,0,0,1.957,27383473
Morocco,MAR,1997,2.083,0,0,0,2.083,27754571
Morocco,MAR,1998,1.777,0,0,0,1.777,28110443
Morocco,MAR,1999,0.825,0,0,0,0.825,28455509
Morocco,MAR,2000,0.718,0,0.064,0,0.782,28793679
Morocco,MAR,2001,0.8623,0,0.2058,0,1.0681,29126330
Morocco,MAR,2002,0.842,1.010101010101e-4,0.1939,0,1.03600101010101,29454768
Morocco,MAR,2003,1.44171171171171,1.010101010101e-4,0.2028,0,1.64461272181272,29782884
Morocco,MAR,2004,1.5913,1.010101010101e-4,0.1989,0,1.79030101010101,30115214
Morocco,MAR,2005,0.9647,1.010101010101e-4,0.2063,0,1.1711010101010102,30455561
Morocco,MAR,2006,0.9825,1.010101010101e-4,0.1832,0,1.1658010101010101,30804683
Morocco,MAR,2007,0.902,1.010101010101e-4,0.2789,0,1.18100101010101,31163673
Morocco,MAR,2008,0.9158,1.010101010101e-4,0.2982,0,1.2141010101010101,31536811
Morocco,MAR,2009,2.5683,1.010101010101e-4,0.3911,0,2.9595010101010097,31929087
Morocco,MAR,2010,3.4678,1.010101010101e-4,0.6588,0,4.12670101010101,32343389
Morocco,MAR,2011,2.0054,1.010101010101e-4,0.6922,0,2.69770101010101,32781850
Morocco,MAR,2012,1.631,1.01282828282827e-4,0.728,0,2.359101282828283,33241898
Morocco,MAR,2013,2.785,1.010101010101e-4,1.2149,0,4.00000101010101,33715693
Morocco,MAR,2014,1.6374,1.010101010101e-4,1.9238,0,3.56130101010101,34192347
Morocco,MAR,2015,1.885,0.0057,2.5194,0,4.4101,34663603
Morocco,MAR,2016,1.2557,0.4015,3.0001,0,4.6573,35126296
Morocco,MAR,2017,1.184712,0.4153,3.0349,0,4.634912,35581294
Morocco,MAR,2018,1.6934,0.9502,3.8407,0,6.4843,36029138
Netherlands,NLD,1965,0,0,0,0,0,12294732
Netherlands,NLD,1966,0,0,0,0,0,12456251
Netherlands,NLD,1967,0,0,0,0,0,12598201
Netherlands,NLD,1968,0,0,0,0,0,12729721
Netherlands,NLD,1969,0,0,0,0,0,12877984
Netherlands,NLD,1970,0,0,0,0,0,13038526
Netherlands,NLD,1971,0,0,0,0,0,13194497
Netherlands,NLD,1972,0,0,0,0,0,13328593
Netherlands,NLD,1973,0,0,0,0,0,13439322
Netherlands,NLD,1974,0,0,0,0,0,13545056
Netherlands,NLD,1975,0,0,0,0.803,0.803,13666335
Netherlands,NLD,1976,0,0,0,0.872,0.872,13774037
Netherlands,NLD,1977,0,0,0,0.867,0.867,13856185
Netherlands,NLD,1978,0,0,0,1.211,1.211,13941700
Netherlands,NLD,1979,0,0,0,1.106,1.106,14038270
Netherlands,NLD,1980,0,0,0,1.024,1.024,14149800
Netherlands,NLD,1981,0,0,0,1.085,1.085,14247208
Netherlands,NLD,1982,0,0,0,0.265,0.265,14312690
Netherlands,NLD,1983,0,0,0,0.231,0.231,14367070
Netherlands,NLD,1984,0,0,0,0.017,0.017,14424211
Netherlands,NLD,1985,0,0,0,0.441,0.441,14491632
Netherlands,NLD,1986,0,0,0.001,0.553,0.554,14572278
Netherlands,NLD,1987,0,0,0.002,0.702,0.704,14665037
Netherlands,NLD,1988,0,0,0.016,0.835,0.851,14760094
Netherlands,NLD,1989,0.0353552,0,0.023,0.9,0.9583552000000001,14848907
Netherlands,NLD,1990,0.085,0,0.056,0.67,0.811,14951510
Netherlands,NLD,1991,0.104,0,0.088,0.75,0.942,15069798
Netherlands,NLD,1992,0.12,0.001,0.147,0.752,1.02,15184166
Netherlands,NLD,1993,0.092,0.001,0.174,0.863,1.13,15290368
Netherlands,NLD,1994,0.1,1e-5,0.238,0.939,1.27701,15382838
Netherlands,NLD,1995,0.088,0.001,0.317,1.017,1.4229999999999998,15459006
Netherlands,NLD,1996,0.08,0.002,0.437,1.316,1.835,15530498
Netherlands,NLD,1997,0.092,0.002,0.475,1.463,2.032,15610650
Netherlands,NLD,1998,0.11231,0.0035,0.64,1.590281,2.346091,15707209
Netherlands,NLD,1999,0.090249,0.00527,0.645,1.788338,2.528857,15812088
Netherlands,NLD,2000,0.142393,0.00771,0.829,2.013194,2.9922969999999998,15925513
Netherlands,NLD,2001,0.117324,0.01306,0.825,2.358034,3.313418,16046180
Netherlands,NLD,2002,0.109636,0.01704,0.946,2.906752,3.979428,16148929
Netherlands,NLD,2003,0.072023,0.03074,1.318,2.547534,3.968297,16225302
Netherlands,NLD,2004,0.095732,0.03314,1.867,3.324906,5.320778,16281779
Netherlands,NLD,2005,0.088,0.034199,2.067,5.276719,7.465918,16319868
Netherlands,NLD,2006,0.105199,0.035223,2.734,5.194,8.068422,16346101
Netherlands,NLD,2007,0.107,0.035712,3.437,4.026282,7.605994,16381696
Netherlands,NLD,2008,0.1,0.038889,4.258333,5.082893,9.480115000000001,16445593
Netherlands,NLD,2009,0.097222,0.044444,4.583333,6.111,10.835999,16530388
Netherlands,NLD,2010,0.104167,0.059444,3.993056,7.058056,11.214723,16615394
Netherlands,NLD,2011,0.057,0.100344,5.100171,7.083559,12.341073999999999,16693074
Netherlands,NLD,2012,0.104388,0.253753,4.981829,7.203605,12.543575,16754962
Netherlands,NLD,2013,0.114312,0.5159,5.627148,5.954,12.211359999999999,16804432
Netherlands,NLD,2014,0.111925,0.784762,5.797334,5.013182,11.707203,16865008
Netherlands,NLD,2015,0.093,1.121509,7.549873,4.93,13.694382,16939923
Netherlands,NLD,2016,0.100079,1.559424,8.170458,4.90458,14.734541,17030314
Netherlands,NLD,2017,0.060757,2.204346,10.568801,4.599349,17.433253,17131296
Netherlands,NLD,2018,0.072348,3.2012,10.549225,4.87586029586284,18.69863329586284,17231624
New Zealand,NZL,1965,10.0187798,0,0,1.348,11.366779800000002,2628400
New Zealand,NZL,1966,10.805433,0,0,1.359,12.164433,2675900
New Zealand,NZL,1967,11.2208566,0,0,1.134,12.3548566,2724100
New Zealand,NZL,1968,11.7732816,0,0,1.295,13.0682816,2748100
New Zealand,NZL,1969,11.6362802,0,0,1.327,12.9632802,2772800
New Zealand,NZL,1970,12.6704198,0,0,1.273,13.9434198,2810700
New Zealand,NZL,1971,14.3939858,0,0,1.256,15.6499858,2853000
New Zealand,NZL,1972,15.2646076,0,0,1.257,16.5216076,2903900
New Zealand,NZL,1973,15.0966704,0,0,1.243,16.3396704,2961300
New Zealand,NZL,1974,15.1888888888887,0,0,1.75972210526317,16.94861099415187,3023700
New Zealand,NZL,1975,16.6636363636362,0,0,1.78682736842106,18.450463732057262,3083100
New Zealand,NZL,1976,15.4989898989897,0,0,1.73551157894738,17.23450147793708,3110500
New Zealand,NZL,1977,14.7202020202018,0,0,1.65866947368422,16.37887149388602,3120200
New Zealand,NZL,1978,15.6595959595958,0,0,1.68182736842106,17.34142332801686,3121200
New Zealand,NZL,1979,18.4434343434341,0,0,1.55824842105264,20.001682764486738,3109000
New Zealand,NZL,1980,19.3646464646462,0,0,1.65214315789475,21.016789622540948,3112900
New Zealand,NZL,1981,19.6797979797977,0,0,1.61924842105264,21.29904640085034,3124900
New Zealand,NZL,1982,18.3040404040402,0,0,1.64898526315791,19.953025667198112,3156100
New Zealand,NZL,1983,19.7515151515149,0,0,1.66704842105264,21.418563572567543,3199300
New Zealand,NZL,1984,20.3767676767674,0,0,1.8190957894737,22.1958634662411,3227100
New Zealand,NZL,1985,19.7078654338315,0,0,1.69087181520938,21.39873724904088,3247100
New Zealand,NZL,1986,22.0976928083911,0,0,1.76369871110644,23.861391519497538,3246300
New Zealand,NZL,1987,21.9285596592604,0,0,1.75856473684211,23.68712439610251,3274400
New Zealand,NZL,1988,22.9626571450895,0,0,1.76794736842107,24.73060451351057,3283400
New Zealand,NZL,1989,22.5588572947006,0,0,2.2609157894737,24.8197730841743,3299200
New Zealand,NZL,1990,23.1853026420414,0,0,2.60853684210528,25.79383948414668,3329800
New Zealand,NZL,1991,22.8944638963522,0,0,2.78516842105265,25.67963231740485,3495100
New Zealand,NZL,1992,21.0926701815138,0,6.90909090909082e-4,2.76110526315792,23.85446635376263,3531700
New Zealand,NZL,1993,23.4928928484246,0,0.00098585858585857589,2.88321052631581,26.377089233326267,3572200
New Zealand,NZL,1994,25.8370802915549,0,0.001010101010101,2.73663157894739,28.574721971512393,3620000
New Zealand,NZL,1995,27.53475928785,0,0.001010101010101,2.68163040942456,30.217399798284664,3673400
New Zealand,NZL,1996,26.1829292675521,0,0.00832626262626252,2.62549661689126,28.816752147069625,3732000
New Zealand,NZL,1997,23.2581656565654,0,0.0135935555555554,2.71738421052633,25.989143422647285,3781300
New Zealand,NZL,1998,25.319326262626,0,0.0220696969696967,3.08545715789476,28.426853117490456,3815000
New Zealand,NZL,1999,22.919527272727,0,0.0389929292929289,3.30906526315792,26.26758546517785,3835100
New Zealand,NZL,2000,24.4349767676765,0,0.120208080808079,3.47937473684213,28.034559585326708,3857700
New Zealand,NZL,2001,21.6811686868684,0,0.138987878787877,3.30495789473687,25.125114460393146,3880500
New Zealand,NZL,2002,24.8730255401557,0,0.155483159595958,3.17587347406103,28.20438217381269,3948500
New Zealand,NZL,2003,23.6227967168684,0,0.146540942424241,3.10910617513066,26.8784438344233,4027200
New Zealand,NZL,2004,27.2400868065653,0,0.361536570202016,3.21402959587097,30.815652972638286,4087500
New Zealand,NZL,2005,23.3275542252522,0,0.614385961616156,3.62873350125475,27.570673688123108,4133900
New Zealand,NZL,2006,23.5732190040401,0,0.622216759393934,3.88891107002378,28.084346833457815,4184600
New Zealand,NZL,2007,23.6404992767674,0.00340589450317706,0.929880219191908,4.08255884085004,28.656344231312524,4223800
New Zealand,NZL,2008,22.3473378003775,0.00345561559081468,1.05845803046211,4.72969953542719,28.138950981857615,4259800
New Zealand,NZL,2009,24.217443176057,0.00358986252743626,1.47646107895937,5.4187741163289,31.116268233872706,4302600
New Zealand,NZL,2010,24.737841105657,0.00382852374809684,1.63716505106639,6.43001766057102,32.80885234104251,4350700
New Zealand,NZL,2011,25.1208709936728,0.00412685027392257,1.9572194915745,6.67921105585088,33.7614283913721,4384000
New Zealand,NZL,2012,22.9067473071834,0.00482294550084926,2.0792032887733,6.7533354633099,31.744109004767452,4408100
New Zealand,NZL,2013,23.052219932199,0.0068501732236971,2.02186971987907,6.98987355313071,32.070813378432476,4442100
New Zealand,NZL,2014,24.3305823174688,0.0182482957575755,2.21114863711885,7.84714239684728,34.407121647192504,4509700
New Zealand,NZL,2015,24.5390388087797,0.0358135849696966,2.35367545311503,8.410724454611,35.339252301475426,4595700
New Zealand,NZL,2016,25.924437384956,0.055813170424242,2.30644913929989,8.42291548651259,36.709615181192724,4693200
New Zealand,NZL,2017,25.1855751535071,0.0754208610909081,2.14119352000131,8.42823467097971,35.83042420557903,4793900
New Zealand,NZL,2018,26.3203773202054,0.098244292363635,2.04600387409782,8.32090759883475,36.785533085501605,4841000
Norway,NOR,1965,49.364698,0,0,0,49.364698,3723168
Norway,NOR,1966,48.6929492,0,0,0,48.6929492,3753012
Norway,NOR,1967,53.3244804,0,0,0,53.3244804,3784539
Norway,NOR,1968,60.2275832,0,0,0,60.2275832,3816486
Norway,NOR,1969,57.3947478,0,0,0,57.3947478,3847707
Norway,NOR,1970,57.8543654,0,0,0,57.8543654,3875763
